email,first_name,last_name,perferred_name,department_name,level_2,level_3,level_4,level_5,manager_email,,gender,ethnicity,leadership_skills,leadership_modifier,Affinity bias,Authenticity,Constructive Feedback,Credit For Work,Digital Inclusion,Diverse Thinking,Empathy,Feeling Listened To,Flexible Working,Fostering D&amp;I,Leadership Stereotypes,Positive Recognition,Sustainable Workload,Undermining,Wellbeing Checkins
test.Justin.Mueller@survey.staging.vortexplore.com,Justin,Mueller,Justin Mueller,Sales,,,Sub-Team 1-2,,test.Regina.Hays@survey.staging.vortexplore.com,,Male,White,0.16689289797065154,0.44329576687866257,4,3,4,1,3,4,4,3,3,3,3,4,4,4,5
test.Michael.Campbell@survey.staging.vortexplore.com,Michael,Campbell,Michael Campbell,Sales,,,Sub-Team 1-2,,test.Regina.Hays@survey.staging.vortexplore.com,,Female,White,0.3195245819065541,0.44329576687866257,4,3,3,3,3,3,5,4,2,3,4,4,3,3,4
test.Priscilla.Nguyen@survey.staging.vortexplore.com,Priscilla,Nguyen,Priscilla Nguyen,Sales,,,Sub-Team 1-2,,test.Regina.Hays@survey.staging.vortexplore.com,,Male,White,0.01860362622776085,0.44329576687866257,4,3,4,3,3,3,3,4,3,3,5,3,3,4,4
test.Danielle.Alexander@survey.staging.vortexplore.com,Danielle,Alexander,Danielle Alexander,Sales,,,Sub-Team 1-2,,test.Regina.Hays@survey.staging.vortexplore.com,,Male,White,0.28861938108433516,0.44329576687866257,5,4,3,2,2,4,2,4,3,3,4,3,4,3,3
test.Victor.Brown@survey.staging.vortexplore.com,Victor,Brown,Victor Brown,Sales,,,Sub-Team 1-2,,test.Regina.Hays@survey.staging.vortexplore.com,,Male,White,0.40225576020212606,0.44329576687866257,4,3,3,3,3,3,3,4,2,4,4,3,4,4,4
test.Brad.Keller@survey.staging.vortexplore.com,Brad,Keller,Brad Keller,Sales,,,Sub-Team 1-2,,test.Regina.Hays@survey.staging.vortexplore.com,,Male,White,0.24605510613631776,0.44329576687866257,4,3,3,3,3,3,3,4,2,4,3,3,4,4,4
test.Colleen.Crosby@survey.staging.vortexplore.com,Colleen,Crosby,Colleen Crosby,Sales,,,Sub-Team 1-2,,test.Regina.Hays@survey.staging.vortexplore.com,,Male,White,0.180283673128247,0.44329576687866257,4,3,4,4,2,3,5,4,2,3,3,3,4,3,3
test.Gloria.Green@survey.staging.vortexplore.com,Gloria,Green,Gloria Green,Sales,,,Sub-Team 1-2,,test.Regina.Hays@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.35355091543152267,0.44329576687866257,4,4,3,3,2,4,5,5,2,4,4,5,4,4,4
test.Brian.Stanley@survey.staging.vortexplore.com,Brian,Stanley,Brian Stanley,Sales,,,Sub-Team 1-3,,42.test.Theresa.Smith@survey.staging.vortexplore.com,,Male,White,0.05022243457269049,0.04133832199303761,3,2,3,3,2,2,3,3,2,3,4,3,4,3,3
test.Carol.Williams@survey.staging.vortexplore.com,Carol,Williams,Carol Williams,Sales,,,Sub-Team 1-3,,test.Brian.Stanley@survey.staging.vortexplore.com,,Male,White,0.03551013461075009,0.05022243457269049,4,3,3,3,2,3,4,3,1,3,5,5,3,4,1
test.Gail.Pham@survey.staging.vortexplore.com,Gail,Pham,Gail Pham,Sales,,,Sub-Team 1-3,,test.Brian.Stanley@survey.staging.vortexplore.com,,Male,White,0.3157950260644303,0.05022243457269049,4,2,4,2,2,3,1,2,2,3,2,4,3,2,2
test.Charles.Beck@survey.staging.vortexplore.com,Charles,Beck,Charles Beck,Sales,,,Sub-Team 1-3,,test.Brian.Stanley@survey.staging.vortexplore.com,,Male,White,0.47777413447387096,0.05022243457269049,3,3,4,5,2,3,6,3,2,3,4,2,4,2,4
test.Paula.Rivera@survey.staging.vortexplore.com,Paula,Rivera,Paula Rivera,Sales,,,Sub-Team 1-3,,test.Brian.Stanley@survey.staging.vortexplore.com,,Female,White,0.091920105996671,0.05022243457269049,3,3,4,4,2,4,3,5,2,3,3,2,3,4,2
test.Scott.Ward@survey.staging.vortexplore.com,Scott,Ward,Scott Ward,Sales,,,Sub-Team 1-3,,test.Brian.Stanley@survey.staging.vortexplore.com,,Female,White,0.01399067034593332,0.05022243457269049,4,2,3,2,2,4,4,3,3,3,5,3,3,3,2
test.Joseph.Thomas@survey.staging.vortexplore.com,Joseph,Thomas,Joseph Thomas,Sales,,,Sub-Team 1-3,,test.Brian.Stanley@survey.staging.vortexplore.com,,Male,White,0.4595206165626651,0.05022243457269049,3,4,3,3,3,3,2,2,2,4,3,3,3,2,4
test.Kenneth.Smith@survey.staging.vortexplore.com,Kenneth,Smith,Kenneth Smith,Sales,,,Sub-Team 1-3,,test.Brian.Stanley@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.058261557081643156,0.05022243457269049,4,3,2,2,2,3,4,4,2,4,4,5,4,5,3
test.Jordan.Dorsey@survey.staging.vortexplore.com,Jordan,Dorsey,Jordan Dorsey,Sales,,,Sub-Team 1-3,,test.Brian.Stanley@survey.staging.vortexplore.com,,Male,White,0.18719325105815576,0.05022243457269049,3,3,2,3,2,2,5,3,2,4,3,3,4,3,3
test.Amanda.Carter@survey.staging.vortexplore.com,Amanda,Carter,Amanda Carter,Sales,,,Sub-Team 1-4,,42.test.Theresa.Smith@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.3140361560131416,0.04133832199303761,3,4,3,3,2,4,3,4,2,3,4,4,3,3,2
test.Tina.Henry@survey.staging.vortexplore.com,Tina,Henry,Tina Henry,Sales,,,Sub-Team 1-4,,test.Amanda.Carter@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.28417522709790227,0.3140361560131416,5,4,3,3,2,4,5,3,2,4,2,5,4,5,3
test.Jorge.Rodriguez@survey.staging.vortexplore.com,Jorge,Rodriguez,Jorge Rodriguez,Sales,,,Sub-Team 1-4,,test.Amanda.Carter@survey.staging.vortexplore.com,,Male,White,0.13853823511432056,0.3140361560131416,5,3,3,3,2,4,3,4,2,4,3,3,3,3,4
test.Erika.Newman@survey.staging.vortexplore.com,Erika,Newman,Erika Newman,Sales,,,Sub-Team 1-4,,test.Amanda.Carter@survey.staging.vortexplore.com,,Female,White,0.402117489004648,0.3140361560131416,4,2,3,3,3,4,4,3,2,5,4,3,4,2,2
test.Ryan.Johnson@survey.staging.vortexplore.com,Ryan,Johnson,Ryan Johnson,Sales,,,Sub-Team 1-4,,test.Amanda.Carter@survey.staging.vortexplore.com,,Male,White,0.11777191188378178,0.3140361560131416,3,4,4,2,2,3,2,4,2,3,4,3,3,4,3
test.Rebecca.Snyder@survey.staging.vortexplore.com,Rebecca,Snyder,Rebecca Snyder,Sales,,,Sub-Team 1-4,,test.Amanda.Carter@survey.staging.vortexplore.com,,Female,White,0.39263692994247124,0.3140361560131416,4,2,3,4,2,4,6,4,2,3,5,4,3,2,3
test.Thomas.Bailey@survey.staging.vortexplore.com,Thomas,Bailey,Thomas Bailey,Sales,,,Sub-Team 1-4,,test.Amanda.Carter@survey.staging.vortexplore.com,,Male,White,0.07023023666054712,0.3140361560131416,4,4,2,2,2,4,2,4,2,3,3,3,4,2,4
test.Jennifer.Williams@survey.staging.vortexplore.com,Jennifer,Williams,Jennifer Williams,Sales,,,Sub-Team 1-4,,test.Amanda.Carter@survey.staging.vortexplore.com,,Female,White,0.43758512367535796,0.3140361560131416,3,4,4,4,2,3,1,5,2,4,3,4,3,4,3
test.Xavier.Shah@survey.staging.vortexplore.com,Xavier,Shah,Xavier Shah,Sales,,,Sub-Team 1-4,,test.Amanda.Carter@survey.staging.vortexplore.com,,Female,White,0.4828453739728387,0.3140361560131416,4,3,4,4,3,3,7,5,3,4,4,3,4,3,2
test.Christine.Chavez@survey.staging.vortexplore.com,Christine,Chavez,Christine Chavez,Sales,,,Sub-Team 1-5,,42.test.Theresa.Smith@survey.staging.vortexplore.com,,Female,White,0.34449959877824143,0.04133832199303761,2,2,3,3,2,3,3,4,2,3,5,3,3,3,2
test.Anthony.Medina@survey.staging.vortexplore.com,Anthony,Medina,Anthony Medina,Sales,,,Sub-Team 1-5,,test.Christine.Chavez@survey.staging.vortexplore.com,,Female,White,0.379174768193472,0.34449959877824143,5,4,4,4,2,4,4,3,2,4,5,4,3,3,3
test.Jenny.Washington@survey.staging.vortexplore.com,Jenny,Washington,Jenny Washington,Sales,,,Sub-Team 1-5,,test.Christine.Chavez@survey.staging.vortexplore.com,,Male,White,0.13901515951972915,0.34449959877824143,4,3,4,2,2,3,3,3,2,3,5,3,4,2,3
test.Jennifer.Neal@survey.staging.vortexplore.com,Jennifer,Neal,Jennifer Neal,Sales,,,Sub-Team 1-5,,test.Christine.Chavez@survey.staging.vortexplore.com,,Male,White,0.36355942356014187,0.34449959877824143,3,2,4,6,3,3,4,4,2,4,4,2,4,2,4
test.Sarah.Brooks@survey.staging.vortexplore.com,Sarah,Brooks,Sarah Brooks,Sales,,,Sub-Team 1-5,,test.Christine.Chavez@survey.staging.vortexplore.com,,Male,White,0.36519859757675666,0.34449959877824143,4,3,3,5,2,3,6,2,2,4,4,3,3,3,3
test.Kristina.Pratt@survey.staging.vortexplore.com,Kristina,Pratt,Kristina Pratt,Sales,,,Sub-Team 1-5,,test.Christine.Chavez@survey.staging.vortexplore.com,,Female,White,0.046609880286386796,0.34449959877824143,4,4,3,4,3,4,7,5,3,4,3,3,4,3,4
test.Christopher.Fox@survey.staging.vortexplore.com,Christopher,Fox,Christopher Fox,Sales,,,Sub-Team 1-5,,test.Christine.Chavez@survey.staging.vortexplore.com,,Female,White,0.10567260134141238,0.34449959877824143,4,3,4,4,2,4,2,3,2,4,3,3,4,4,2
test.Douglas.Holt@survey.staging.vortexplore.com,Douglas,Holt,Douglas Holt,Sales,,,Sub-Team 1-5,,test.Christine.Chavez@survey.staging.vortexplore.com,,Male,White,0.45843003236754254,0.34449959877824143,3,3,3,2,2,3,2,4,3,3,3,3,4,5,3
test.Donna.Ryan@survey.staging.vortexplore.com,Donna,Ryan,Donna Ryan,Sales,,,Sub-Team 1-5,,test.Christine.Chavez@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.022227556006676752,0.34449959877824143,4,4,4,4,2,4,3,4,3,4,4,4,4,4,3
test.Zachary.Watson@survey.staging.vortexplore.com,Zachary,Watson,Zachary Watson,Sales,,Sub-Team 2,,,test.Tyrone.Sullivan@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.42036138318356486,0.2872444423038193,4,5,3,2,3,3,5,3,2,3,5,3,4,4,5
test.Brenda.Howard@survey.staging.vortexplore.com,Brenda,Howard,Brenda Howard,Sales,,,Sub-Team 2-1,,test.Zachary.Watson@survey.staging.vortexplore.com,,Male,White,0.41566219583676695,0.42036138318356486,4,3,3,5,3,4,4,2,3,4,4,3,4,3,3
test.William.Snyder@survey.staging.vortexplore.com,William,Snyder,William Snyder,Sales,,,Sub-Team 2-1,,test.Brenda.Howard@survey.staging.vortexplore.com,,Male,White,0.44645064206639634,0.41566219583676695,4,3,4,4,2,3,3,4,2,4,3,3,4,4,4
test.Nathan.Rhodes@survey.staging.vortexplore.com,Nathan,Rhodes,Nathan Rhodes,Sales,,,Sub-Team 2-1,,test.Brenda.Howard@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.37395147218723757,0.41566219583676695,5,5,4,2,2,4,2,5,2,4,4,4,4,4,2
test.Emily.Stein@survey.staging.vortexplore.com,Emily,Stein,Emily Stein,Sales,,,Sub-Team 2-1,,test.Brenda.Howard@survey.staging.vortexplore.com,,Male,White,0.16711047444280086,0.41566219583676695,4,3,4,2,2,3,4,3,3,3,4,3,4,2,4
test.Nicole.Rivera@survey.staging.vortexplore.com,Nicole,Rivera,Nicole Rivera,Sales,,,Sub-Team 2-1,,test.Brenda.Howard@survey.staging.vortexplore.com,,Male,White,0.4826714466338043,0.41566219583676695,3,3,3,4,2,4,3,3,2,4,3,3,4,3,3
test.Claudia.Brown@survey.staging.vortexplore.com,Claudia,Brown,Claudia Brown,Sales,,,Sub-Team 2-1,,test.Brenda.Howard@survey.staging.vortexplore.com,,Female,White,0.022853700138046662,0.41566219583676695,4,4,3,4,3,4,3,4,2,3,4,3,3,3,4
test.Valerie.King@survey.staging.vortexplore.com,Valerie,King,Valerie King,Sales,,,Sub-Team 2-1,,test.Brenda.Howard@survey.staging.vortexplore.com,,Male,White,0.1901215197652874,0.41566219583676695,4,4,3,3,3,3,1,4,3,4,4,3,4,3,4
test.Trevor.Berry@survey.staging.vortexplore.com,Trevor,Berry,Trevor Berry,Sales,,,Sub-Team 2-1,,test.Brenda.Howard@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.4987269632681159,0.41566219583676695,5,4,3,3,3,4,2,4,3,4,3,4,4,5,3
test.Christopher.Turner@survey.staging.vortexplore.com,Christopher,Turner,Christopher Turner,Sales,,,Sub-Team 2-1,,test.Brenda.Howard@survey.staging.vortexplore.com,,Male,White,0.008503115420604335,0.41566219583676695,4,4,4,3,3,3,5,4,2,3,5,3,4,3,4
test.Jeremiah.Ward@survey.staging.vortexplore.com,Jeremiah,Ward,Jeremiah Ward,Sales,,,Sub-Team 2-2,,test.Zachary.Watson@survey.staging.vortexplore.com,,Male,White,0.4610092590888609,0.42036138318356486,3,3,3,3,2,4,4,5,3,3,5,4,4,3,3
test.Kelly.Burke@survey.staging.vortexplore.com,Kelly,Burke,Kelly Burke,Sales,,,Sub-Team 2-2,,test.Jeremiah.Ward@survey.staging.vortexplore.com,,Male,White,0.2863776890282857,0.4610092590888609,4,4,3,2,2,4,6,4,3,3,3,4,3,3,4
test.Betty.Zavala@survey.staging.vortexplore.com,Betty,Zavala,Betty Zavala,Sales,,,Sub-Team 2-2,,test.Jeremiah.Ward@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.43199024480802745,0.4610092590888609,5,4,4,4,2,3,2,5,3,3,4,4,4,4,2
test.Sabrina.Ryan@survey.staging.vortexplore.com,Sabrina,Ryan,Sabrina Ryan,Sales,,,Sub-Team 2-2,,test.Jeremiah.Ward@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.34228862101062496,0.4610092590888609,6,6,4,3,2,4,3,5,2,5,5,4,4,5,2
test.John.Robinson@survey.staging.vortexplore.com,John,Robinson,John Robinson,Sales,,,Sub-Team 2-2,,test.Jeremiah.Ward@survey.staging.vortexplore.com,,Male,White,0.36884492634343047,0.4610092590888609,2,4,3,6,3,3,5,4,2,4,3,4,4,4,4
test.Chelsey.Robles@survey.staging.vortexplore.com,Chelsey,Robles,Chelsey Robles,Sales,,,Sub-Team 2-2,,test.Jeremiah.Ward@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.17069441122584428,0.4610092590888609,5,4,3,4,2,3,4,4,2,4,4,5,3,5,3
test.Diana.Coleman@survey.staging.vortexplore.com,Diana,Coleman,Diana Coleman,Sales,,,Sub-Team 2-2,,test.Jeremiah.Ward@survey.staging.vortexplore.com,,Female,White,0.2865989465189171,0.4610092590888609,4,4,3,4,2,3,4,4,2,3,3,3,4,3,2
test.Reginald.Mitchell@survey.staging.vortexplore.com,Reginald,Mitchell,Reginald Mitchell,Sales,,,Sub-Team 2-2,,test.Jeremiah.Ward@survey.staging.vortexplore.com,,Male,White,0.41241724095943433,0.4610092590888609,3,4,4,3,2,3,4,3,2,3,4,4,3,4,5
test.Tammy.Trevino@survey.staging.vortexplore.com,Tammy,Trevino,Tammy Trevino,Sales,,,Sub-Team 2-2,,test.Jeremiah.Ward@survey.staging.vortexplore.com,,Female,White,0.021573852105134017,0.4610092590888609,4,3,4,4,2,3,5,4,3,4,5,3,4,2,1
test.Michael.Evans@survey.staging.vortexplore.com,Michael,Evans,Michael Evans,Sales,,,Sub-Team 2-3,,test.Zachary.Watson@survey.staging.vortexplore.com,,Female,White,0.4167275200650412,0.42036138318356486,4,3,4,2,3,4,2,4,3,4,5,4,4,3,3
test.Crystal.Benitez@survey.staging.vortexplore.com,Crystal,Benitez,Crystal Benitez,Sales,,,Sub-Team 2-3,,test.Michael.Evans@survey.staging.vortexplore.com,,Male,White,0.03331288708589197,0.4167275200650412,4,4,3,4,2,3,6,4,3,3,4,4,4,3,5
test.Deborah.Bryant@survey.staging.vortexplore.com,Deborah,Bryant,Deborah Bryant,Sales,,,Sub-Team 2-3,,test.Michael.Evans@survey.staging.vortexplore.com,,Male,White,0.1916530357642896,0.4167275200650412,3,4,4,3,2,4,3,4,3,2,4,3,4,3,3
test.Matthew.Gomez@survey.staging.vortexplore.com,Matthew,Gomez,Matthew Gomez,Sales,,,Sub-Team 2-3,,test.Michael.Evans@survey.staging.vortexplore.com,,Male,White,0.466611764344044,0.4167275200650412,4,3,4,5,2,3,3,4,3,4,4,3,4,3,4
test.Stephanie.Galvan@survey.staging.vortexplore.com,Stephanie,Galvan,Stephanie Galvan,Sales,,,Sub-Team 2-3,,test.Michael.Evans@survey.staging.vortexplore.com,,Male,White,0.42772505171929764,0.4167275200650412,2,2,2,4,2,4,3,3,2,3,3,4,3,3,3
test.Kimberly.Stephens@survey.staging.vortexplore.com,Kimberly,Stephens,Kimberly Stephens,Sales,,,Sub-Team 2-3,,test.Michael.Evans@survey.staging.vortexplore.com,,Male,White,0.20936393438557582,0.4167275200650412,4,4,4,4,2,4,5,4,3,3,4,2,4,4,4
test.Jason.Hall@survey.staging.vortexplore.com,Jason,Hall,Jason Hall,Sales,,,Sub-Team 2-3,,test.Michael.Evans@survey.staging.vortexplore.com,,Female,White,0.36115216541081696,0.4167275200650412,4,3,4,3,2,4,2,4,3,4,4,2,3,4,2
test.Sheila.Evans@survey.staging.vortexplore.com,Sheila,Evans,Sheila Evans,Sales,,,Sub-Team 2-3,,test.Michael.Evans@survey.staging.vortexplore.com,,Male,White,0.42593357109173663,0.4167275200650412,4,3,3,2,3,3,4,3,2,4,4,4,4,2,2
test.Lisa.Gray@survey.staging.vortexplore.com,Lisa,Gray,Lisa Gray,Sales,,,Sub-Team 2-3,,test.Michael.Evans@survey.staging.vortexplore.com,,Female,Ethnic Minority,-0.6417850523621852,0.4167275200650412,5,5,4,5,2,4,4,3,3,4,4,6,4,4,2
test.Alice.Marquez@survey.staging.vortexplore.com,Alice,Marquez,Alice Marquez,Sales,,,Sub-Team 2-4,,test.Zachary.Watson@survey.staging.vortexplore.com,,Female,White,0.0669934575760609,0.42036138318356486,3,3,3,4,2,4,3,5,2,4,4,4,4,3,2
test.Kevin.Davis@survey.staging.vortexplore.com,Kevin,Davis,Kevin Davis,Sales,,,Sub-Team 2-4,,test.Alice.Marquez@survey.staging.vortexplore.com,,Male,White,0.08344926020185345,0.0669934575760609,2,3,4,2,2,3,3,4,2,3,3,3,3,4,3
test.Michael.Klein@survey.staging.vortexplore.com,Michael,Klein,Michael Klein,Sales,,,Sub-Team 2-4,,test.Alice.Marquez@survey.staging.vortexplore.com,,Female,White,0.3241064740664579,0.0669934575760609,4,3,2,2,2,3,3,3,1,3,3,3,3,3,3
test.Jean.Wolfe@survey.staging.vortexplore.com,Jean,Wolfe,Jean Wolfe,Sales,,,Sub-Team 2-4,,test.Alice.Marquez@survey.staging.vortexplore.com,,Female,White,0.18425120606563777,0.0669934575760609,3,3,2,5,2,3,6,3,2,3,4,3,3,3,2
test.Jeffery.Clark@survey.staging.vortexplore.com,Jeffery,Clark,Jeffery Clark,Sales,,,Sub-Team 2-4,,test.Alice.Marquez@survey.staging.vortexplore.com,,Female,White,0.0834503489373351,0.0669934575760609,3,5,3,3,2,3,3,3,2,3,4,3,4,3,2
test.Victoria.Gross@survey.staging.vortexplore.com,Victoria,Gross,Victoria Gross,Sales,,,Sub-Team 2-4,,test.Alice.Marquez@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.3112697733408533,0.0669934575760609,3,4,3,3,2,4,1,5,3,4,4,3,4,4,4
test.Randy.Ray@survey.staging.vortexplore.com,Randy,Ray,Randy Ray,Sales,,,Sub-Team 2-4,,test.Alice.Marquez@survey.staging.vortexplore.com,,Female,White,0.18449972883831595,0.0669934575760609,3,4,3,2,2,3,2,2,2,3,5,3,3,3,1
test.Keith.Lopez@survey.staging.vortexplore.com,Keith,Lopez,Keith Lopez,Sales,,,Sub-Team 2-4,,test.Alice.Marquez@survey.staging.vortexplore.com,,Female,White,0.15527876830072246,0.0669934575760609,3,3,3,4,2,4,2,5,2,3,4,2,3,2,2
test.Heather.Patterson@survey.staging.vortexplore.com,Heather,Patterson,Heather Patterson,Sales,,,Sub-Team 2-4,,test.Alice.Marquez@survey.staging.vortexplore.com,,Male,White,-1.4934757423647143,0.0669934575760609,3,3,3,4,2,3,2,3,1,4,2,3,4,3,2
test.Angela.Lynch@survey.staging.vortexplore.com,Angela,Lynch,Angela Lynch,Sales,,,Sub-Team 2-5,,test.Zachary.Watson@survey.staging.vortexplore.com,,Male,White,0.35938799722916515,0.42036138318356486,4,3,4,2,3,3,6,4,3,3,3,4,4,3,4
test.Mark.Carr@survey.staging.vortexplore.com,Mark,Carr,Mark Carr,Sales,,,Sub-Team 2-5,,test.Angela.Lynch@survey.staging.vortexplore.com,,Male,White,0.3560695696361209,0.35938799722916515,4,3,3,5,2,3,4,4,2,3,4,4,4,3,3
test.Veronica.Lyons@survey.staging.vortexplore.com,Veronica,Lyons,Veronica Lyons,Sales,,,Sub-Team 2-5,,test.Angela.Lynch@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.03336044756523865,0.35938799722916515,3,3,3,6,2,4,3,3,2,3,4,5,4,3,3
test.Collin.Hubbard@survey.staging.vortexplore.com,Collin,Hubbard,Collin Hubbard,Sales,,,Sub-Team 2-5,,test.Angela.Lynch@survey.staging.vortexplore.com,,Male,White,0.3060975315381969,0.35938799722916515,4,3,3,4,2,3,4,4,2,4,3,4,4,3,3
test.Jacqueline.Chapman@survey.staging.vortexplore.com,Jacqueline,Chapman,Jacqueline Chapman,Sales,,,Sub-Team 2-5,,test.Angela.Lynch@survey.staging.vortexplore.com,,Female,White,-1.1928923307389963,0.35938799722916515,3,4,2,3,3,3,3,6,3,4,4,3,4,3,4
test.Jason.Clarke@survey.staging.vortexplore.com,Jason,Clarke,Jason Clarke,Sales,,,Sub-Team 2-5,,test.Angela.Lynch@survey.staging.vortexplore.com,,Female,White,0.44593703445055133,0.35938799722916515,4,3,3,3,2,4,3,4,2,4,4,4,3,3,2
test.Elizabeth.Phillips@survey.staging.vortexplore.com,Elizabeth,Phillips,Elizabeth Phillips,Sales,,,Sub-Team 2-5,,test.Angela.Lynch@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.4959131450619642,0.35938799722916515,5,5,2,3,2,3,1,4,3,5,4,4,4,4,4
test.Michael.Lynch@survey.staging.vortexplore.com,Michael,Lynch,Michael Lynch,Sales,,,Sub-Team 2-5,,test.Angela.Lynch@survey.staging.vortexplore.com,,Female,White,0.2794943432308002,0.35938799722916515,4,4,3,4,2,3,2,5,2,4,5,4,3,4,1
test.Daniel.Griffith@survey.staging.vortexplore.com,Daniel,Griffith,Daniel Griffith,Sales,,,Sub-Team 2-5,,test.Angela.Lynch@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.39245327607680963,0.35938799722916515,4,5,3,3,2,4,4,6,2,4,5,4,4,4,2
test.Chase.Benson@survey.staging.vortexplore.com,Chase,Benson,Chase Benson,Sales,,Sub-Team 3,,,,,Female,Ethnic Minority,0.2513241797742203,0,3,4,2,2,2,4,5,3,2,4,3,6,3,4,1
test.Jennifer.Lawrence@survey.staging.vortexplore.com,Jennifer,Lawrence,Jennifer Lawrence,Sales,,,Sub-Team 3-1,,test.Chase.Benson@survey.staging.vortexplore.com,,Female,White,0.25322602211566264,0.2513241797742203,4,2,4,4,2,3,4,5,2,3,4,3,3,3,2
43.test.Jessica.Hernandez@survey.staging.vortexplore.com,Jessica,Hernandez,Jessica Hernandez,Sales,,,Sub-Team 3-1,,test.Jennifer.Lawrence@survey.staging.vortexplore.com,,Female,White,-1.3101085250860107,0.25322602211566264,3,3,4,2,2,3,3,4,3,3,4,3,3,3,2
test.Timothy.Hendricks@survey.staging.vortexplore.com,Timothy,Hendricks,Timothy Hendricks,Sales,,,Sub-Team 3-1,,test.Jennifer.Lawrence@survey.staging.vortexplore.com,,Female,White,0.060882647815225566,0.25322602211566264,4,2,3,3,2,4,3,5,3,3,4,4,4,3,1
test.Jacob.Daniel@survey.staging.vortexplore.com,Jacob,Daniel,Jacob Daniel,Sales,,,Sub-Team 3-1,,test.Jennifer.Lawrence@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.13787443474320987,0.25322602211566264,5,6,3,3,2,4,3,3,3,4,4,4,3,4,2
test.John.Schneider@survey.staging.vortexplore.com,John,Schneider,John Schneider,Sales,,,Sub-Team 3-1,,test.Jennifer.Lawrence@survey.staging.vortexplore.com,,Female,Ethnic Minority,-1.4343176261866517,0.25322602211566264,4,4,3,5,3,3,6,4,2,4,4,5,3,4,2
test.Jeremy.Martinez@survey.staging.vortexplore.com,Jeremy,Martinez,Jeremy Martinez,Sales,,,Sub-Team 3-1,,test.Jennifer.Lawrence@survey.staging.vortexplore.com,,Male,White,0.2832229938069015,0.25322602211566264,4,2,3,5,2,3,1,4,2,3,3,3,3,2,4
test.Kenneth.Jackson@survey.staging.vortexplore.com,Kenneth,Jackson,Kenneth Jackson,Sales,,,Sub-Team 3-1,,test.Jennifer.Lawrence@survey.staging.vortexplore.com,,Male,White,0.17090144720723677,0.25322602211566264,4,2,4,3,2,3,2,4,2,4,4,3,4,3,3
test.Tyler.Brennan@survey.staging.vortexplore.com,Tyler,Brennan,Tyler Brennan,Sales,,,Sub-Team 3-1,,test.Jennifer.Lawrence@survey.staging.vortexplore.com,,Female,White,0.18074924399494002,0.25322602211566264,2,2,4,3,2,4,2,4,2,3,5,4,4,3,2
test.Maria.Barber@survey.staging.vortexplore.com,Maria,Barber,Maria Barber,Sales,,,Sub-Team 3-1,,test.Jennifer.Lawrence@survey.staging.vortexplore.com,,Female,White,-1.2284562439124103,0.25322602211566264,3,4,2,4,2,4,2,4,3,4,4,3,3,3,1
test.Anthony.Martinez@survey.staging.vortexplore.com,Anthony,Martinez,Anthony Martinez,Sales,,,Sub Team 3-2,,test.Chase.Benson@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.4531541280541047,0.2513241797742203,5,5,3,3,2,3,5,4,2,3,5,3,3,4,3
test.Jerry.King@survey.staging.vortexplore.com,Jerry,King,Jerry King,Sales,,,Sub Team 3-2,,test.Anthony.Martinez@survey.staging.vortexplore.com,,Female,White,0.2790805952690552,0.4531541280541047,3,2,3,4,3,4,5,4,3,4,3,4,4,4,3
test.Lauren.Bond@survey.staging.vortexplore.com,Lauren,Bond,Lauren Bond,Sales,,,Sub Team 3-2,,test.Anthony.Martinez@survey.staging.vortexplore.com,,Male,White,0.2483930671420319,0.4531541280541047,3,2,2,2,2,4,4,4,2,4,4,4,4,4,3
